forecaster_id,target_year,forecast_year,forecast_quarter,ens_fc
20,2015,2015,3,1.4
22,2015,2015,3,1.4
23,2015,2015,3,1.2
24,2015,2015,3,1.406085994
29,2015,2015,3,1.1
30,2015,2015,3,1.4
31,2015,2015,3,1.3
32,2015,2015,3,1.5
35,2015,2015,3,1.5
37,2015,2015,3,1.4
38,2015,2015,3,1.6
39,2015,2015,3,1.4
41,2015,2015,3,1.2
42,2015,2015,3,1.4
45,2015,2015,3,1.35
47,2015,2015,3,1.7
48,2015,2015,3,1.6
49,2015,2015,3,1.5
52,2015,2015,3,1.6
54,2015,2015,3,1.5
57,2015,2015,3,1.5
61,2015,2015,3,1.4
67,2015,2015,3,1.4
70,2015,2015,3,1.7
72,2015,2015,3,1.4
80,2015,2015,3,1.5
82,2015,2015,3,1.3
84,2015,2015,3,1.5
85,2015,2015,3,1.6308831822
88,2015,2015,3,1.5
89,2015,2015,3,1.5
91,2015,2015,3,1.5
93,2015,2015,3,1
94,2015,2015,3,1.4
95,2015,2015,3,1.5175
96,2015,2015,3,1.51
98,2015,2015,3,1.4
99,2015,2015,3,1.4
101,2015,2015,3,1.6
102,2015,2015,3,1.4571963161
103,2015,2015,3,1.5
110,2015,2015,3,1.4
111,2015,2015,3,1.3
112,2015,2015,3,1.5
114,2015,2015,3,1.6
115,2015,2015,3,1.6
116,2015,2015,3,1.5
4,2016,2015,3,1.6
6,2016,2015,3,1.5
7,2016,2015,3,2
14,2016,2015,3,1.5
15,2016,2015,3,1.8
16,2016,2015,3,1.7
20,2016,2015,3,1.8
22,2016,2015,3,1.7
23,2016,2015,3,1.3
24,2016,2015,3,1.6153757003
29,2016,2015,3,1.3
30,2016,2015,3,1.5
31,2016,2015,3,1.6
32,2016,2015,3,1.8
37,2016,2015,3,1.7
38,2016,2015,3,1.6
39,2016,2015,3,1.8
41,2016,2015,3,1.4
42,2016,2015,3,1.8
45,2016,2015,3,1.93
47,2016,2015,3,1.7
48,2016,2015,3,2
49,2016,2015,3,1.9
52,2016,2015,3,1.9
54,2016,2015,3,1.7
57,2016,2015,3,1.9
61,2016,2015,3,2
67,2016,2015,3,1.8
70,2016,2015,3,2.1
72,2016,2015,3,1.8
80,2016,2015,3,2.2
82,2016,2015,3,1.4
84,2016,2015,3,1.9
85,2016,2015,3,2.154628566
88,2016,2015,3,1.9
89,2016,2015,3,1.8
91,2016,2015,3,1.7
93,2016,2015,3,1.7
94,2016,2015,3,1.8
95,2016,2015,3,1.758
96,2016,2015,3,2
98,2016,2015,3,1.8
99,2016,2015,3,1.7
101,2016,2015,3,1.6
102,2016,2015,3,1.6091837178
103,2016,2015,3,1.6
110,2016,2015,3,1.7
112,2016,2015,3,2.25
114,2016,2015,3,2
115,2016,2015,3,2
116,2016,2015,3,2
1,2015,2015,4,1.5
2,2015,2015,4,1.6
4,2015,2015,4,1.5
6,2015,2015,4,1.4
7,2015,2015,4,1.3
8,2015,2015,4,1.6
14,2015,2015,4,1.6
15,2015,2015,4,1.4
16,2015,2015,4,1.5
20,2015,2015,4,1.6
22,2015,2015,4,1.4
23,2015,2015,4,1.5
24,2015,2015,4,1.5163
29,2015,2015,4,1.1
31,2015,2015,4,1.5
32,2015,2015,4,1.5
35,2015,2015,4,1.5
36,2015,2015,4,0.9
37,2015,2015,4,1.4
38,2015,2015,4,1.5
39,2015,2015,4,1.5
41,2015,2015,4,1.6
42,2015,2015,4,1.6
45,2015,2015,4,1.55
47,2015,2015,4,1.5
48,2015,2015,4,1.5
49,2015,2015,4,1.6
52,2015,2015,4,1.6
54,2015,2015,4,1.6
57,2015,2015,4,1.5
61,2015,2015,4,1.5
65,2015,2015,4,1.3
68,2015,2015,4,1.5
70,2015,2015,4,1.6
73,2015,2015,4,1.6
80,2015,2015,4,1.3
82,2015,2015,4,1.5
84,2015,2015,4,1.6
85,2015,2015,4,1.5198
89,2015,2015,4,1.5
91,2015,2015,4,1.5
92,2015,2015,4,1.6983
93,2015,2015,4,1.4
94,2015,2015,4,1.4
95,2015,2015,4,1.5175
96,2015,2015,4,1.6
97,2015,2015,4,1.6
99,2015,2015,4,1.4
101,2015,2015,4,1.5
102,2015,2015,4,1.3
103,2015,2015,4,1.5
105,2015,2015,4,1.4
107,2015,2015,4,1.657242
110,2015,2015,4,1.5
111,2015,2015,4,1.6
112,2015,2015,4,1.5
114,2015,2015,4,1.6
115,2015,2015,4,1.4
116,2015,2015,4,1.5
1,2016,2015,4,1.8
2,2016,2015,4,2
4,2016,2015,4,1.6
6,2016,2015,4,1.5
7,2016,2015,4,1.9
8,2016,2015,4,1.8
14,2016,2015,4,2.4
15,2016,2015,4,1.7
16,2016,2015,4,1.7
20,2016,2015,4,1.8
22,2016,2015,4,1.6
23,2016,2015,4,1.3
24,2016,2015,4,1.6426
29,2016,2015,4,1.3
31,2016,2015,4,1.7
32,2016,2015,4,1.7
35,2016,2015,4,1.5
36,2016,2015,4,1.4
37,2016,2015,4,1.6
38,2016,2015,4,1.3
39,2016,2015,4,1.7
41,2016,2015,4,1.7
42,2016,2015,4,1.8
45,2016,2015,4,1.83
47,2016,2015,4,1.6
48,2016,2015,4,1.8
49,2016,2015,4,1.8
52,2016,2015,4,1.5
54,2016,2015,4,1.7
57,2016,2015,4,1.8
61,2016,2015,4,1.9
65,2016,2015,4,1.9
68,2016,2015,4,1.8
70,2016,2015,4,2.1
73,2016,2015,4,1.8
80,2016,2015,4,1.8
82,2016,2015,4,1.4
84,2016,2015,4,1.7
85,2016,2015,4,1.85795
89,2016,2015,4,1.8
91,2016,2015,4,1.7
92,2016,2015,4,1.73607
93,2016,2015,4,1.7
94,2016,2015,4,1.7
95,2016,2015,4,1.758
96,2016,2015,4,2
97,2016,2015,4,1.9
99,2016,2015,4,1.7
101,2016,2015,4,1.5
102,2016,2015,4,1.5
103,2016,2015,4,1.6
105,2016,2015,4,1.6
107,2016,2015,4,1.873257
110,2016,2015,4,1.6
112,2016,2015,4,2.2
114,2016,2015,4,2
115,2016,2015,4,1.9
116,2016,2015,4,1.8
1,2016,2016,1,1.7
2,2016,2016,1,1.8
4,2016,2016,1,1.5
5,2016,2016,1,1.6
6,2016,2016,1,1.5
7,2016,2016,1,1.8
14,2016,2016,1,2
15,2016,2016,1,1.6
16,2016,2016,1,1.7
20,2016,2016,1,1.7
22,2016,2016,1,1.7
23,2016,2016,1,1.3
24,2016,2016,1,1.57
26,2016,2016,1,1.5
29,2016,2016,1,1.4
31,2016,2016,1,1.7
32,2016,2016,1,1.7
35,2016,2016,1,1.5
37,2016,2016,1,1.5
38,2016,2016,1,1.5
39,2016,2016,1,1.7
41,2016,2016,1,1.7
45,2016,2016,1,1.75
47,2016,2016,1,1.5
48,2016,2016,1,1.8
49,2016,2016,1,1.7
52,2016,2016,1,1.6
54,2016,2016,1,1.7
57,2016,2016,1,1.8
61,2016,2016,1,1.8
63,2016,2016,1,1.6
67,2016,2016,1,1.6
68,2016,2016,1,1.8
70,2016,2016,1,2
73,2016,2016,1,1.8
80,2016,2016,1,1.7
82,2016,2016,1,1.5
84,2016,2016,1,1.7
85,2016,2016,1,1.809
88,2016,2016,1,1.7674
89,2016,2016,1,1.8
91,2016,2016,1,1.7
92,2016,2016,1,1.827
93,2016,2016,1,1.7
94,2016,2016,1,1.4
95,2016,2016,1,1.7545
96,2016,2016,1,1.8
98,2016,2016,1,1.6
99,2016,2016,1,1.6
101,2016,2016,1,1.6
102,2016,2016,1,1.6
103,2016,2016,1,1.8
105,2016,2016,1,1.6
110,2016,2016,1,1.5
112,2016,2016,1,2.1
114,2016,2016,1,1.7
115,2016,2016,1,1.8
1,2017,2016,1,1.8
2,2017,2016,1,2
4,2017,2016,1,1.4
5,2017,2016,1,1.7
6,2017,2016,1,1.7
7,2017,2016,1,1.9
14,2017,2016,1,2.8
15,2017,2016,1,1.7
16,2017,2016,1,1.6
20,2017,2016,1,1.9
22,2017,2016,1,1.8
23,2017,2016,1,1.5
24,2017,2016,1,1.54
26,2017,2016,1,1.5
29,2017,2016,1,1.4
31,2017,2016,1,1.7
32,2017,2016,1,2
37,2017,2016,1,1.6
38,2017,2016,1,1.5
39,2017,2016,1,1.7
41,2017,2016,1,1.7
45,2017,2016,1,1.825
47,2017,2016,1,1.4
48,2017,2016,1,1.8
49,2017,2016,1,1.6
52,2017,2016,1,1.8
54,2017,2016,1,2
57,2017,2016,1,1.9
63,2017,2016,1,1.8
68,2017,2016,1,2
70,2017,2016,1,2.1
73,2017,2016,1,1.8
80,2017,2016,1,1.9
82,2017,2016,1,1.5
84,2017,2016,1,1.8
85,2017,2016,1,1.987
88,2017,2016,1,1.7125
89,2017,2016,1,1.7
91,2017,2016,1,1.8
92,2017,2016,1,1.8027
93,2017,2016,1,1.9
94,2017,2016,1,1.9
95,2017,2016,1,1.731
96,2017,2016,1,2
98,2017,2016,1,1.6
99,2017,2016,1,1.7
101,2017,2016,1,1.5
102,2017,2016,1,1.5
103,2017,2016,1,1.8
105,2017,2016,1,1.8
110,2017,2016,1,1.6
112,2017,2016,1,2.2
114,2017,2016,1,1.6
115,2017,2016,1,1.8
4,2016,2016,2,1.3
5,2016,2016,2,1.5
6,2016,2016,2,1.3
7,2016,2016,2,1.6
8,2016,2016,2,1.7
15,2016,2016,2,1.5
16,2016,2016,2,1.6
20,2016,2016,2,1.7
23,2016,2016,2,1.3
24,2016,2016,2,1.5
26,2016,2016,2,1.5
29,2016,2016,2,1.4
31,2016,2016,2,1.6
32,2016,2016,2,1.5
35,2016,2016,2,1.5
37,2016,2016,2,1.5
38,2016,2016,2,1.4
39,2016,2016,2,1.5
41,2016,2016,2,1.6
47,2016,2016,2,1.5
48,2016,2016,2,1.8
49,2016,2016,2,1.4
52,2016,2016,2,1.3
54,2016,2016,2,1.5
57,2016,2016,2,1.7
61,2016,2016,2,1.5
63,2016,2016,2,1.3
67,2016,2016,2,1.6
68,2016,2016,2,1.6
70,2016,2016,2,1.9
73,2016,2016,2,1.4
80,2016,2016,2,1.5
82,2016,2016,2,1.4
84,2016,2016,2,1.6
85,2016,2016,2,1.572558
88,2016,2016,2,1.515
89,2016,2016,2,1.56346
92,2016,2016,2,1.104
93,2016,2016,2,1.6
94,2016,2016,2,1.353
95,2016,2016,2,1.4595
96,2016,2016,2,1.2
98,2016,2016,2,1.2
99,2016,2016,2,1.5
101,2016,2016,2,1.5
102,2016,2016,2,1.3
103,2016,2016,2,1.7
105,2016,2016,2,1.3
107,2016,2016,2,1.725
110,2016,2016,2,1.3
112,2016,2016,2,1.7
115,2016,2016,2,1.4
4,2017,2016,2,1.4
5,2017,2016,2,1.7
6,2017,2016,2,1.6
7,2017,2016,2,1.7
8,2017,2016,2,1.6
15,2017,2016,2,1.6
16,2017,2016,2,1.5
20,2017,2016,2,1.8
23,2017,2016,2,1.5
24,2017,2016,2,1.542
26,2017,2016,2,1.5
29,2017,2016,2,1.4
31,2017,2016,2,1.7
32,2017,2016,2,1.9
37,2017,2016,2,1.8
38,2017,2016,2,1.5
39,2017,2016,2,1.6
41,2017,2016,2,1.6
47,2017,2016,2,1.4
48,2017,2016,2,1.7
49,2017,2016,2,1.5
52,2017,2016,2,1.4
54,2017,2016,2,1.8
57,2017,2016,2,1.9
63,2017,2016,2,1.7
68,2017,2016,2,1.8
70,2017,2016,2,2
73,2017,2016,2,1.6
80,2017,2016,2,1.9
82,2017,2016,2,1.5
84,2017,2016,2,1.8
85,2017,2016,2,1.85628
88,2017,2016,2,1.625
89,2017,2016,2,1.70166
92,2017,2016,2,1.1773
93,2017,2016,2,1.7
94,2017,2016,2,1.853
95,2017,2016,2,1.731
96,2017,2016,2,1.5
98,2017,2016,2,1.5
99,2017,2016,2,1.7
101,2017,2016,2,1.4
102,2017,2016,2,1.5
103,2017,2016,2,1.8
105,2017,2016,2,1.5
107,2017,2016,2,1.80996
110,2017,2016,2,1.6
112,2017,2016,2,1.8
115,2017,2016,2,1.7
1,2016,2016,3,1.7
4,2016,2016,3,1.5
5,2016,2016,3,1.4
6,2016,2016,3,1.4
7,2016,2016,3,1.6
10,2016,2016,3,1.3
15,2016,2016,3,1.6
16,2016,2016,3,1.6
20,2016,2016,3,1.6
22,2016,2016,3,1.5
23,2016,2016,3,1.5
24,2016,2016,3,1.5508983131
26,2016,2016,3,1.5
29,2016,2016,3,1.2
30,2016,2016,3,1.7
31,2016,2016,3,1.8
32,2016,2016,3,1.7
35,2016,2016,3,1.5
37,2016,2016,3,1.6
38,2016,2016,3,1.5
39,2016,2016,3,1.7
41,2016,2016,3,1.2
45,2016,2016,3,1.4
47,2016,2016,3,1.4
48,2016,2016,3,1.8
49,2016,2016,3,1.3
54,2016,2016,3,1.4
57,2016,2016,3,1.5
61,2016,2016,3,1.6
67,2016,2016,3,1.7
68,2016,2016,3,1.6
70,2016,2016,3,1.7
80,2016,2016,3,1.5
82,2016,2016,3,1.4
85,2016,2016,3,1.6356210769
89,2016,2016,3,1.414
91,2016,2016,3,1.4
92,2016,2016,3,1.5487007494
93,2016,2016,3,1.5
94,2016,2016,3,1.5
95,2016,2016,3,1.6044804461
96,2016,2016,3,1.5
98,2016,2016,3,1.5
99,2016,2016,3,1.6
101,2016,2016,3,1.6
102,2016,2016,3,1.6
103,2016,2016,3,1.5
105,2016,2016,3,1.3
110,2016,2016,3,1.6
112,2016,2016,3,1.6
114,2016,2016,3,1.7
1,2017,2016,3,1.7
4,2017,2016,3,1.2
5,2017,2016,3,1.4
6,2017,2016,3,1.5
7,2017,2016,3,1.7
10,2017,2016,3,1
15,2017,2016,3,1.6
16,2017,2016,3,1.1
20,2017,2016,3,1.2
22,2017,2016,3,1.4
23,2017,2016,3,1.5
24,2017,2016,3,1.1491199715
26,2017,2016,3,1.5
29,2017,2016,3,1.2
30,2017,2016,3,1.7
31,2017,2016,3,1.9
32,2017,2016,3,1.6
37,2017,2016,3,1.6
38,2017,2016,3,1.2
39,2017,2016,3,1.4
41,2017,2016,3,1.1
45,2017,2016,3,1.7
47,2017,2016,3,1.2
48,2017,2016,3,1.7
49,2017,2016,3,1.2
54,2017,2016,3,1.7
57,2017,2016,3,1.5
61,2017,2016,3,1.7
67,2017,2016,3,1.6
68,2017,2016,3,1.8
70,2017,2016,3,1.8
80,2017,2016,3,1.7
82,2017,2016,3,1
85,2017,2016,3,1.4813532871
89,2017,2016,3,1.288
91,2017,2016,3,1.5
92,2017,2016,3,1.4123775184
93,2017,2016,3,1.6
94,2017,2016,3,1.1
95,2017,2016,3,1.7073581728
96,2017,2016,3,1.1
98,2017,2016,3,1.5
99,2017,2016,3,1.3
101,2017,2016,3,1.2
102,2017,2016,3,1.3
103,2017,2016,3,1.6
105,2017,2016,3,1.4
110,2017,2016,3,1.6
112,2017,2016,3,1.5
114,2017,2016,3,1.3
1,2016,2016,4,1.6
4,2016,2016,4,1.5
6,2016,2016,4,1.5
7,2016,2016,4,1.6
14,2016,2016,4,1.8
15,2016,2016,4,1.6
16,2016,2016,4,1.6
20,2016,2016,4,1.6
22,2016,2016,4,1.6
23,2016,2016,4,1.5
24,2016,2016,4,1.5946211248
29,2016,2016,4,1.4
30,2016,2016,4,1.8
31,2016,2016,4,1.7
32,2016,2016,4,1.6
37,2016,2016,4,1.6
38,2016,2016,4,1.6
39,2016,2016,4,1.5
41,2016,2016,4,1.6
48,2016,2016,4,1.6
49,2016,2016,4,1.5
52,2016,2016,4,1.5
54,2016,2016,4,1.6
61,2016,2016,4,1.6
67,2016,2016,4,1.7
68,2016,2016,4,1.6
70,2016,2016,4,1.6
80,2016,2016,4,1.4
82,2016,2016,4,1.5
84,2016,2016,4,1.6
85,2016,2016,4,1.5854125966
89,2016,2016,4,1.47
92,2016,2016,4,1.6904731208
93,2016,2016,4,1.5
94,2016,2016,4,1.5
95,2016,2016,4,1.7193212829
96,2016,2016,4,1.5
98,2016,2016,4,1.5
99,2016,2016,4,1.6
101,2016,2016,4,1.6
102,2016,2016,4,1.6
103,2016,2016,4,1.5
105,2016,2016,4,1.6
107,2016,2016,4,1.722284537
110,2016,2016,4,1.6
112,2016,2016,4,1.5
115,2016,2016,4,1.5
1,2017,2016,4,1.4
4,2017,2016,4,1.2
6,2017,2016,4,1.5
7,2017,2016,4,1.5
14,2017,2016,4,1.6
15,2017,2016,4,1.4
16,2017,2016,4,1.2
20,2017,2016,4,1.6
22,2017,2016,4,1.5
23,2017,2016,4,1.5
24,2017,2016,4,1.1254144242
29,2017,2016,4,1.3
30,2017,2016,4,1.6
31,2017,2016,4,1.8
32,2017,2016,4,1.7
37,2017,2016,4,1.5
38,2017,2016,4,1.3
39,2017,2016,4,1.3
41,2017,2016,4,1.5
48,2017,2016,4,1.5
49,2017,2016,4,1.3
52,2017,2016,4,1.1
54,2017,2016,4,1.6
61,2017,2016,4,1.7
67,2017,2016,4,1.6
68,2017,2016,4,1.5
70,2017,2016,4,1.7
80,2017,2016,4,1.3
82,2017,2016,4,1
84,2017,2016,4,1.3
85,2017,2016,4,1.4848439463
89,2017,2016,4,1.3
92,2017,2016,4,1.5450652421
93,2017,2016,4,1.6
94,2017,2016,4,1.1
95,2017,2016,4,1.4092282263
96,2017,2016,4,1.4
98,2017,2016,4,1.2
99,2017,2016,4,1.6
101,2017,2016,4,1.4
102,2017,2016,4,1.4
103,2017,2016,4,1.6
105,2017,2016,4,1.4
107,2017,2016,4,1.6192747102
110,2017,2016,4,1.4
112,2017,2016,4,1.5
115,2017,2016,4,1.3
1,2017,2017,1,1.5
2,2017,2017,1,1.8
4,2017,2017,1,1.3
6,2017,2017,1,1.7
7,2017,2017,1,1.6
10,2017,2017,1,1.4
14,2017,2017,1,1.5
15,2017,2017,1,1.5
16,2017,2017,1,1.7
20,2017,2017,1,1.7
22,2017,2017,1,1.6
23,2017,2017,1,1.5
24,2017,2017,1,1.3484930378
26,2017,2017,1,1.5
29,2017,2017,1,1.4
30,2017,2017,1,1.6
31,2017,2017,1,1.6
32,2017,2017,1,1.7
35,2017,2017,1,1.3
37,2017,2017,1,1.6
38,2017,2017,1,1.5
39,2017,2017,1,1.5
48,2017,2017,1,1.5
49,2017,2017,1,1.4
54,2017,2017,1,1.6
56,2017,2017,1,1.5
61,2017,2017,1,1.6
67,2017,2017,1,1.6
68,2017,2017,1,1.5
70,2017,2017,1,1.6
80,2017,2017,1,1.5
82,2017,2017,1,1.2
84,2017,2017,1,1.5
85,2017,2017,1,1.5440341295
89,2017,2017,1,1.47
91,2017,2017,1,1.4
92,2017,2017,1,1.5825026983
93,2017,2017,1,1.6
94,2017,2017,1,1.4365
95,2017,2017,1,1.3933109076
96,2017,2017,1,1.5
98,2017,2017,1,1.4
99,2017,2017,1,1.6
101,2017,2017,1,1.4
102,2017,2017,1,1.5
103,2017,2017,1,1.6
105,2017,2017,1,1.6
107,2017,2017,1,1.6687443384
108,2017,2017,1,2.0124575
110,2017,2017,1,1.3
111,2017,2017,1,1.6
112,2017,2017,1,1.8
114,2017,2017,1,1.6
115,2017,2017,1,1.3
116,2017,2017,1,2
1,2018,2017,1,1.5
2,2018,2017,1,1.8
4,2018,2017,1,1.4
6,2018,2017,1,1.8
7,2018,2017,1,1.6
10,2018,2017,1,1.8
14,2018,2017,1,1.4
15,2018,2017,1,1.6
16,2018,2017,1,1.4
20,2018,2017,1,1.7
22,2018,2017,1,1.6
23,2018,2017,1,1.4
24,2018,2017,1,1.460972745
26,2018,2017,1,1.5
29,2018,2017,1,1.3
30,2018,2017,1,1.6
31,2018,2017,1,1.8
32,2018,2017,1,1.7
37,2018,2017,1,1.8
38,2018,2017,1,1.3
39,2018,2017,1,1.6
48,2018,2017,1,1.3
49,2018,2017,1,1.4
54,2018,2017,1,1.6
56,2018,2017,1,1.5
68,2018,2017,1,1.6
70,2018,2017,1,1.6
80,2018,2017,1,1.6
82,2018,2017,1,1.3
84,2018,2017,1,1.6
85,2018,2017,1,1.5576043297
89,2018,2017,1,1.6
91,2018,2017,1,1.3
92,2018,2017,1,1.5677525633
93,2018,2017,1,1.7
94,2018,2017,1,1.778
95,2018,2017,1,1.5686347133
96,2018,2017,1,1.2
98,2018,2017,1,1.52
99,2018,2017,1,1.6
101,2018,2017,1,1.3
102,2018,2017,1,1.4
103,2018,2017,1,1.6
105,2018,2017,1,1.6
107,2018,2017,1,1.665471559
108,2018,2017,1,1.5346225
110,2018,2017,1,1.5
112,2018,2017,1,1.8
114,2018,2017,1,1.3
115,2018,2017,1,1.2
116,2018,2017,1,1.8
1,2017,2017,2,1.6
3,2017,2017,2,1.8
4,2017,2017,2,1.7
5,2017,2017,2,1.475
6,2017,2017,2,1.7
7,2017,2017,2,1.7
14,2017,2017,2,1.9
15,2017,2017,2,1.6
16,2017,2017,2,1.7
20,2017,2017,2,1.7
22,2017,2017,2,1.8
23,2017,2017,2,1.8
24,2017,2017,2,1.3484930378
29,2017,2017,2,1.4
31,2017,2017,2,1.6
32,2017,2017,2,1.8
35,2017,2017,2,1.6
37,2017,2017,2,1.8
38,2017,2017,2,1.7
39,2017,2017,2,1.7
41,2017,2017,2,1.7
47,2017,2017,2,1.4
48,2017,2017,2,1.6
49,2017,2017,2,1.6
52,2017,2017,2,1.6
54,2017,2017,2,1.6
56,2017,2017,2,1.7
61,2017,2017,2,1.7
67,2017,2017,2,1.6
70,2017,2017,2,1.8
80,2017,2017,2,1.5
82,2017,2017,2,1.5
84,2017,2017,2,1.6
85,2017,2017,2,1.7449380805
88,2017,2017,2,1.7
89,2017,2017,2,1.69368716
91,2017,2017,2,1.6
93,2017,2017,2,1.8
94,2017,2017,2,1.5815
95,2017,2017,2,1.5594222561
96,2017,2017,2,1.6
97,2017,2017,2,1.5
98,2017,2017,2,1.6
99,2017,2017,2,1.6
101,2017,2017,2,1.6
102,2017,2017,2,1.7
103,2017,2017,2,1.7
108,2017,2017,2,2.0770988392
110,2017,2017,2,1.7
111,2017,2017,2,1.6
112,2017,2017,2,1.8
114,2017,2017,2,1.6
115,2017,2017,2,1.5
116,2017,2017,2,2
1,2018,2017,2,1.6
3,2018,2017,2,2
4,2018,2017,2,1.6
5,2018,2017,2,1.45
6,2018,2017,2,1.8
7,2018,2017,2,1.7
14,2018,2017,2,1.7
15,2018,2017,2,1.6
16,2018,2017,2,1.4
20,2018,2017,2,1.7
22,2018,2017,2,1.7
23,2018,2017,2,1.6
24,2018,2017,2,1.460972745
29,2018,2017,2,1.4
31,2018,2017,2,1.8
32,2018,2017,2,1.7
37,2018,2017,2,1.7
38,2018,2017,2,1.4
39,2018,2017,2,1.6
41,2018,2017,2,1.7
47,2018,2017,2,1.2
48,2018,2017,2,1.4
49,2018,2017,2,1.4
52,2018,2017,2,1.6
54,2018,2017,2,1.6
56,2018,2017,2,1.6
67,2018,2017,2,1.7
70,2018,2017,2,1.9
80,2018,2017,2,1.5
82,2018,2017,2,1.4
84,2018,2017,2,1.6
85,2018,2017,2,1.6537894142
88,2018,2017,2,1.5
89,2018,2017,2,1.6970452515
91,2018,2017,2,1.4
93,2018,2017,2,1.7
94,2018,2017,2,1.7555
95,2018,2017,2,1.7945508991
96,2018,2017,2,1.4
97,2018,2017,2,1.5
98,2018,2017,2,1.6
99,2018,2017,2,1.6
101,2018,2017,2,1.5
102,2018,2017,2,1.5
103,2018,2017,2,1.6
108,2018,2017,2,1.617675426
110,2018,2017,2,1.7
112,2018,2017,2,1.9
114,2018,2017,2,1.5
115,2018,2017,2,1.2
116,2018,2017,2,1.8
1,2017,2017,3,1.8
2,2017,2017,3,1.9
4,2017,2017,3,1.9
6,2017,2017,3,1.8
7,2017,2017,3,1.8
8,2017,2017,3,2.1
10,2017,2017,3,2.1
14,2017,2017,3,2.1
15,2017,2017,3,1.9
16,2017,2017,3,2.2
20,2017,2017,3,2.1
22,2017,2017,3,2.2
23,2017,2017,3,2
24,2017,2017,3,1.9
29,2017,2017,3,1.7
31,2017,2017,3,1.9
32,2017,2017,3,2
33,2017,2017,3,1.8
35,2017,2017,3,1.9
36,2017,2017,3,1.8
37,2017,2017,3,1.9
38,2017,2017,3,1.9
39,2017,2017,3,2
41,2017,2017,3,1.9
45,2017,2017,3,1.85
47,2017,2017,3,2
48,2017,2017,3,1.8
49,2017,2017,3,1.9
52,2017,2017,3,1.9
56,2017,2017,3,2
61,2017,2017,3,2
70,2017,2017,3,2
80,2017,2017,3,1.6
82,2017,2017,3,1.9
85,2017,2017,3,2.0105938043
88,2017,2017,3,2.0291736681
89,2017,2017,3,1.9480872283
93,2017,2017,3,1.9
94,2017,2017,3,1.975
95,2017,2017,3,1.7487710452
96,2017,2017,3,2
97,2017,2017,3,1.9
98,2017,2017,3,1.9
99,2017,2017,3,2
101,2017,2017,3,1.9
102,2017,2017,3,2.1
103,2017,2017,3,1.9
107,2017,2017,3,2.120274742
108,2017,2017,3,2.1369377839
110,2017,2017,3,1.8
111,2017,2017,3,1.6
112,2017,2017,3,2.2
114,2017,2017,3,1.9
116,2017,2017,3,2.1
118,2017,2017,3,2
119,2017,2017,3,1.8
1,2018,2017,3,1.8
2,2018,2017,3,2.2
4,2018,2017,3,1.8
6,2018,2017,3,1.8
7,2018,2017,3,1.7
8,2018,2017,3,1.6
10,2018,2017,3,1.8
14,2018,2017,3,1.8
15,2018,2017,3,1.8
16,2018,2017,3,1.7
20,2018,2017,3,1.9
22,2018,2017,3,1.9
23,2018,2017,3,1.8
24,2018,2017,3,1.6
29,2018,2017,3,1.5
31,2018,2017,3,2
32,2018,2017,3,1.9
33,2018,2017,3,1.8
36,2018,2017,3,1.7
37,2018,2017,3,1.9
38,2018,2017,3,1.7
39,2018,2017,3,1.7
41,2018,2017,3,1.8
45,2018,2017,3,1.8
47,2018,2017,3,1.3
48,2018,2017,3,1.4
49,2018,2017,3,1.4
52,2018,2017,3,1.6
56,2018,2017,3,1.8
61,2018,2017,3,1.8
70,2018,2017,3,2
80,2018,2017,3,1.7
82,2018,2017,3,1.6
85,2018,2017,3,1.6660191464
88,2018,2017,3,1.9
89,2018,2017,3,1.7832129987
93,2018,2017,3,1.8
94,2018,2017,3,1.878
95,2018,2017,3,1.8670676204
96,2018,2017,3,1.8
97,2018,2017,3,1.6
98,2018,2017,3,1.7
99,2018,2017,3,2.1
101,2018,2017,3,1.7
102,2018,2017,3,1.6
103,2018,2017,3,1.7
107,2018,2017,3,1.8545111693
108,2018,2017,3,1.8457217265
110,2018,2017,3,1.8
112,2018,2017,3,2.4
114,2018,2017,3,1.6
116,2018,2017,3,1.8
118,2018,2017,3,1.5
119,2018,2017,3,1.7
1,2017,2017,4,2.2
2,2017,2017,4,2.3
4,2017,2017,4,2.1
5,2017,2017,4,2.15
6,2017,2017,4,2.2
7,2017,2017,4,2
14,2017,2017,4,2.3
15,2017,2017,4,2
16,2017,2017,4,2.2
20,2017,2017,4,2.3
22,2017,2017,4,2.2
23,2017,2017,4,2.2
24,2017,2017,4,2.2
26,2017,2017,4,2.2
29,2017,2017,4,2.1
30,2017,2017,4,2.2
32,2017,2017,4,2.3
33,2017,2017,4,2.2
35,2017,2017,4,2
36,2017,2017,4,2.1
37,2017,2017,4,2.2
38,2017,2017,4,2.2
39,2017,2017,4,2.2
41,2017,2017,4,2.2
45,2017,2017,4,1.85
48,2017,2017,4,2.1
49,2017,2017,4,2.2
52,2017,2017,4,2.2
56,2017,2017,4,2.2
59,2017,2017,4,2
61,2017,2017,4,2.2
63,2017,2017,4,2.2
67,2017,2017,4,2.1
68,2017,2017,4,2.1
80,2017,2017,4,2
82,2017,2017,4,2.2
85,2017,2017,4,2.2330344563
89,2017,2017,4,2.2212188166
91,2017,2017,4,2.1
93,2017,2017,4,2.2
94,2017,2017,4,2.1575
95,2017,2017,4,2.1780563617
96,2017,2017,4,2.2
97,2017,2017,4,2.1
98,2017,2017,4,2.1
99,2017,2017,4,2.2
